S/N,Code,Description,Table,Classification,Cleaned_Description,PCA_X,PCA_Y,Cluster
337,SB709M,"MANDIBLE, ATROPHY, LATERALISATION OF INFERIOR DENTAL NERVE WITH IMPLANT FIXTURES PLACEMENT, UNILATERAL",4B,Existing,mandible atrophy lateralisation inferior dental nerve implant fixture placement unilateral,-0.0717626438022662,-0.0812602693535244,0
56,SC805T,"THORAX, VARIOUS LESIONS, CHEST WALL RESECTION AND MAJOR RECONSTRUCTION",5B,Existing,thorax various lesion chest wall resection major reconstruction,0.2081713045093142,-0.0231132093674723,1
99,SG800U,"URETER, CALCULUS, URETEROSCOPY AND LITHOTRIPSY",4A,Descriptor change,ureter calculus ureteroscopy lithotripsy,-0.0476643814180284,-0.0497951146989767,0
86,SA722S,"SOFT TISSUE (UPPER LIMB), TUMORS (MALIGNANT), RADICAL EXCISION BIOPSY",6B,Existing,soft tissue upper limb tumor malignant radical excision biopsy,-0.1295475134052367,0.4716052288185547,-1
177,SF801I,"INTESTINE, INTUSSUSCEPTION, REDUCTION",3B,Descriptor change,intestine intussusception reduction,-0.0940964804160952,-0.1006006773807555,0
17,SK716A,"ARTERY-CAROTID, ANEURYSM-REPAIR/GRAFTING",7B,Existing,arterycarotid aneurysmrepairgrafting,-0.0721592354725828,-0.0330872174859795,0
180,SI829V,"VULVA, LACERATION, DEBRIDEMENT/SUTURE >5CM (COMPLICATED/ MORE THAN 1)",1C,Existing,vulva laceration debridementsuture 5cm complicated 1,-0.0947718749852547,-0.0228396633001097,0
51,SH802S,"SCROTUM, HYDROCELE/VARICOCELE (UNILATERAL), EXCISION",2B,Existing,scrotum hydrocelevaricocele unilateral excision,-0.0903303818171307,0.3298613278503181,0
38,SG817B,"BLADDER, VESICO-VAGINAL FISTULA, CLOSURE BY ABDOMINAL ROUTE",5C,Existing,bladder vesicovaginal fistula closure abdominal route,-0.0858466200086965,-0.0445149481375248,0
285,SB700K,"KNEE, ARTHROSCOPY, KNEE LIGAMENT RECONSTRUCTION (1 OR MORE)",5C,Existing,knee arthroscopy knee ligament reconstruction 1,-0.0650624703680478,-0.064560322702166,0
69,SL813E,"EYE, SQUINT, OPERATION (ONE/BOTH EYES - TRANSPOSITION)",4A,Existing,eye squint operation oneboth eye transposition,-0.0797714498674322,-0.0676235634133369,0
44,SM831E,"EAR, TYMPANIC MEMBRANE, UNILATERAL,MYRINGOTOMY WITHOUT TUBE",1B,Existing,ear tympanic membrane unilateralmyringotomy without tube,-0.0815960550992781,-0.051235971276096,0
38,SK802B,"BRAIN, ANEURYSM/ARTERIO-VENOUS MALFORMATION, CLIPPING/EXCISION, SIMPLE",6C,Existing,brain aneurysmarteriovenous malformation clippingexcision simple,-0.0855124312102892,-0.0429089373497357,0
3,SH800M,"MALE GENITALIA, TRANSSEXUALISM (TRANSVESTISM), SEX REASSIGNMENT (MALE TO FEMALE)",5A,Existing,male genitalia transsexualism transvestism sex reassignment male female,-0.076310675122271,-0.0316585742920681,0
113,SM702P,"PHARYNX, POUCH, REMOVAL",4A,Existing,pharynx pouch removal,-0.0819995861530758,-0.0354606266897162,0
163,SB706H,"HAND, COMPLEX INJURIES, DEBRIDEMENT WITH REPAIR/RECONSTRUCTION (MORE THAN 2 TENDONS INVOLVED OR MORE THAN 2 FRACTURES)",5C,Existing,hand complex injury debridement repairreconstruction 2 tendon involved 2 fracture,-0.1441778431760755,-0.0917294274827688,0
550,SB711W,"WRIST, SCAPHOID OR CARPUS, VASCULARISED BONE GRAFT",4C,Existing,wrist scaphoid carpus vascularised bone graft,-0.0776668626488492,-0.0116113642243898,0
14,SH802P,"PENIS, CORRECTION OF CHORDEE",2C,Descriptor change,penis correction chordee,-0.0854276815995682,-0.0587803775304957,0
200,SD814V,"VEIN, VARIOUS LESIONS, SAPHENOL FEMORAL/ACCELO FEMORAL BYPASS GRAFT",5C,Existing,vein various lesion saphenol femoralaccelo femoral bypass graft,0.284719459121459,-0.0341780501177351,1
204,SD818V,"VEIN, CENTRAL VEIN, DIAGNOSTIC INTRAVASCULAR ULTRASOUND (IVUS)",1A,New,vein central vein diagnostic intravascular ultrasound ivus,-0.0544028151735713,-0.0797769161440622,0
20,SI811C,"CERVIX, VARIOUS LESIONS, COLPOSCOPY",MSP,Existing,cervix various lesion colposcopy,0.4395054359348247,-0.0087432679715776,1
258,SF703P,"PANCREAS, VARIOUS LESIONS, DUODENUM PRESERVING PANCREATIC HEAD RESECTION (BEGER'S OPERATION)",7A,Existing,pancreas various lesion duodenum preserving pancreatic head resection begers operation,0.1976600597844079,-0.0428183733936199,1
11,SK710A,"ARTERY, INTRACRANIAL, VARIOUS LESIONS, DIAGNOSTIC CEREBRAL ANGIOGRAPHY",3A,Existing,artery intracranial various lesion diagnostic cerebral angiography,0.2238220799346904,-0.0539522333689992,1
118,SI832U,"UTERUS, PREGNANCY AND MULTIPARITY, UNCOMPLICATED CAESAREAN SECTION AND TUBAL LIGATION",4B,Existing,uterus pregnancy multiparity uncomplicated caesarean section tubal ligation,-0.0917246913420679,-0.0635364924691193,0
466,SB805S,"CERVICAL SPINE, VARIOUS LESIONS, LAMINOPLASTY (WITHOUT INSTRUMENTATION)",6B,Existing,cervical spine various lesion laminoplasty without instrumentation,0.2571664758823633,-0.0808238007699886,1
165,SB708H,"HAND, FLEXOR TENDON, TRIGGER FINGER (MULTIPLE), RELEASE",3A,Existing,hand flexor tendon trigger finger multiple release,-0.1052105404531631,-0.0395958463897118,0
43,SL712E,"EYE, MEDIAL CANTHAL RECONSTRUCTION, BILATERAL",3C,Existing,eye medial canthal reconstruction bilateral,-0.0821801590148387,-0.0670827258929172,0
162,SF709G,RADICAL CHOLEDOCHECTOMY WITH LIVER RESECTIONS (4 OR MORE SEGMENTS) OR WITH MULTIPLE HEPATICOENTERIC ANASTOMOSIS,7C,Existing,radical choledochectomy liver resection 4 segment multiple hepaticoenteric anastomosis,-0.0603675678029078,-0.0357707603770606,0
78,SA714S,"SOFT TISSUE (LOWER LIMB), SMALL TUMORS (BENIGN), EXCISION BIOPSY UNDER GENERAL ANESTHESIA",1B,Existing,soft tissue lower limb small tumor benign excision biopsy general anesthesia,-0.1136179152161581,0.3550689955703548,0
28,SA814B,"BREAST, POST MASTECTOMY, IMPLANT/EXPANDER RECONSTRUCTION/REMOVAL OF IMPLANT, CAPSULECTOMY AND REPLACEMENT (BILATERAL)",5A,Descriptor change,breast post mastectomy implantexpander reconstructionremoval implant capsulectomy replacement bilateral,-0.0663674378607563,-0.0495482388454972,0
144,SM702T,"THYROGLOSSAL CYST, SISTRUNK OPERATION WITH HYOID BONE REMOVAL",3B,Existing,thyroglossal cyst sistrunk operation hyoid bone removal,-0.1023639413031941,-0.0269599660255446,0
326,SB813L,"UPPER LIMB/LOWER LIMB, CLOSED FRACTURES, EXTERNAL FIXATION (RING/ MULTIPLANAR / UNIPLANAR) WITHOUT DEBRIDEMENT OR OTHER PROCEDURES",3B,Descriptor change,upper limblower limb closed fracture external fixation ring multiplanar uniplanar without debridement procedure,-0.1312464742103613,-0.1107940723943625,0
526,SB703U,"UPPER LIMB/LOWER LIMB, MALIGNANT TUMOUR, SOFT TISSUE, RADICAL EXCISION",5C,Existing,upper limblower limb malignant tumour soft tissue radical excision,-0.1414098475201878,0.2971987487956188,0
56,SA803M,"MUCOUS MEMBRANE, SUPERFICIAL LACERATION(S) MORE THAN 7 CM, REPAIR",2B,Existing,mucous membrane superficial laceration 7 cm repair,-0.1080680717048684,-0.0272896586317826,0
439,SB736S,"SPINE, DISCOGRAM (1 TO 2 LEVELS)",2B,Existing,spine discogram 1 2 level,-0.0730262237206286,-0.0876727507419744,0
103,SB712F,"FINGER, VARIOUS LESIONS, RAY AMPUTATION (MULTIPLE)",3C,Existing,finger various lesion ray amputation multiple,0.2704911791569029,-0.0403013953836052,1
519,SB833T,"TENDON, EXTENSOR (UPPER LIMB), DEFECT, GRAFTING (SINGLE)",4A,Existing,tendon extensor upper limb defect grafting single,-0.1312470975929514,0.0320593637848182,0
23,SI814C,"CLITORIS, CLITOROMEGALY, AMPUTATION",2C,Existing,clitoris clitoromegaly amputation,-0.0501154123813594,-0.03976264153517,0
425,SB713S,"SHOULDER, SHOULDER SOFT TISSUE INJURY, SHOULDER RECONSTRUCTION (EG, BRISTOW/LATARJET PROCEDURE)",5B,Existing,shoulder shoulder soft tissue injury shoulder reconstruction eg bristowlatarjet procedure,-0.0979836882542677,0.021011393608589,0
8,SA708B,"BREAST, VARIOUS LESIONS, PERCUTANEOUS ASPIRATION UNDER ULTRASOUND",MSP,Existing,breast various lesion percutaneous aspiration ultrasound,0.2394687585034024,-0.0339081762854527,1
203,SF808L,"LIVER, TRAUMA, MINOR REPAIR LACERATION",4A,Existing,liver trauma minor repair laceration,-0.1125828525179608,-0.0668479944453502,0
48,SC722T,"TRACHEA, TRACHEOSTOMY, REVISION AND REINSERTION",3C,Existing,trachea tracheostomy revision reinsertion,-0.0587653547529465,-0.0422914984944913,0
17,SE716L,"LYMPH NODE (RETROPHARYNGEAL), NECK DISSECTION",5A,Descriptor change,lymph node retropharyngeal neck dissection,-0.0430934732447277,0.0356838287223675,0
137,SB819F,"FINGER, SYNDACTYLY (MULTIPLE), SEPARATION",5C,Existing,finger syndactyly multiple separation,-0.0806663266464546,-0.0554299362701858,0
48,SA800F,"FASCIA (DEEP), RUPTURE WITH HERNIATED MUSCLE, REPAIR",1B,Existing,fascia deep rupture herniated muscle repair,-0.1079534229052706,-0.0294698994646437,0
190,SK811S,"SKULL, OSTEOMYELITIS, CRANIECTOMY",5C,Existing,skull osteomyelitis craniectomy,-0.0879987895857828,-0.0305108658380872,0
107,SA811S,"SKIN AND SUBCUTANEOUS TISSUE, DEBRIDEMENT WHICH ALSO INCLUDES MUSCLE, TENDON OR BONE (INCLUDES SUTURING OF WOUND WHEN PERFORMED)2",2C,Descriptor change,skin subcutaneous tissue debridement also includes muscle tendon bone includes suturing wound performed2,-0.1227277814235324,0.1739032691266076,0
150,SB832F,"FOOT, HALLUX VALGUS/HAMMER TOE, SOFT TISSUE RECONSTRUCTION",3B,Existing,foot hallux valgushammer toe soft tissue reconstruction,-0.1047254284822435,0.1056318796008503,0
2,SF702A,"ABDOMEN/PELVIS, VARIOUS LESIONS, IMAGING GUIDED PERCUTANEOUS BIOPSY",2A,Existing,abdomenpelvis various lesion imaging guided percutaneous biopsy,0.3469029198709408,0.0531882416498888,-1
39,SB810B,"BONE (LOWER LIMB), TUMOR (BENIGN), <3 CM WITH BONE GRAFTING +/- RECONSTRUCTION/INTERNAL FIXATION",4A,Existing,bone lower limb tumor benign 3 cm bone grafting reconstructioninternal fixation,-0.1332809166507391,0.0445965334889346,0
14,SB806A,"ANKLE, VARIOUS LESIONS, PRIMARY TOTAL JOINT REPLACEMENT",6A,Descriptor change,ankle various lesion primary total joint replacement,0.2460253213535408,-0.0766247053782318,1
67,SF847A,"APPENDIX, ABSCESS, DRAINAGE ONLY",2C,Existing,appendix abscess drainage,-0.098413531129513,-0.0621407326114197,0
72,SI709U,"UTERUS, FIBROIDS, MYOMECTOMY (SIMPLE, <5CM)9",3C,Existing,uterus fibroid myomectomy simple 5cm9,-0.1052373751674846,-0.0795604251928905,0
124,SG826U,"URETHRA, VARIOUS LESIONS, EXCISION",3B,Existing,urethra various lesion excision,0.3721574907488806,0.2693061985129076,-1
38,SC712T,"THORAX, THORACOSCOPY FOR PLEURODESIS",3C,Existing,thorax thoracoscopy pleurodesis,-0.0598551426063858,-0.0427219870863791,0
19,SF720A,"ANUS, FISTULA-IN-ANO, INSERTION OF SETON",1C,Existing,anus fistulainano insertion seton,-0.0637546071223841,-0.0508539942727174,0
46,SH835P,"PROSTATE GLAND, VARIOUS LESIONS, SATURATION PROSTATE BIOPSY OR MRI-US GUIDED FUSION BIOPSY",2A,Descriptor change,prostate gland various lesion saturation prostate biopsy mrius guided fusion biopsy,0.1792701488330481,0.0909494099090551,-1
103,SG804U,"URETER, VARIOUS LESIONS, BOARI FLAP REIMPLANTATION",5C,Existing,ureter various lesion boari flap reimplantation,0.3511951121244271,0.0079201815718782,-1
66,SL810E,"EYE, SQUINT, COMPLEX STRABISMUS SURGERY (VESSEL SPARING SX, PARALYTIC AND RESTRICTIVE STRABISMUS, HORIZONTAL COMBINED WITH OBLIQUE/VERTICAL",4C,Existing,eye squint complex strabismus surgery vessel sparing sx paralytic restrictive strabismus horizontal combined obliquevertical,-0.0814762611879901,-0.0638429382563657,0
146,SB828F,"FINGER, VARIOUS LESIONS, RAY AMPUTATION (SINGLE)",3A,Existing,finger various lesion ray amputation single,0.2792147102343675,-0.0344453369078123,1
324,SB811L,"LOWER LIMB, VARIOUS LESIONS, HINDQUARTER AMPUTATION",6B,Existing,lower limb various lesion hindquarter amputation,0.2835111787590206,0.0128092854338513,1
33,SB804B,"BONE (LOWER LIMB), FRACTURE/DISLOCATION, MANIPULATION AND KIRSCHNER WIRE FIXATION",3B,Existing,bone lower limb fracturedislocation manipulation kirschner wire fixation,-0.1168788942779219,-0.0398451687264174,0
445,SB742S,"SCAPULA, COMPLEX SCAPULAR FRACTURE (WITH/WITHOUT GLENOHUMERAL JOINT INVOLVEMENT), OPEN REDUCTION AND INTERNAL FIXATION (ORIF)",5B,Existing,scapula complex scapular fracture withwithout glenohumeral joint involvement open reduction internal fixation orif,-0.1335050066919346,-0.2183612324171772,0
15,SL706C,"CORNEAL/OCULAR SURFACE, OSTEO-ODONTO- KERATOPROSTHESIS STAGE 1",7C,Existing,cornealocular surface osteoodonto keratoprosthesis stage 1,-0.0714358964163214,-0.031826132483666,0
351,SF812T,"TOOTH (SUPERFICIAL), UNERUPTED/PARTIALLY ERUPTED/IMPACTED, EXCISION WITH REMOVAL OF BONE (WITHOUT TOOTH DIVISION)",1B,Existing,tooth superficial uneruptedpartially eruptedimpacted excision removal bone without tooth division,-0.0971854343403676,0.0933062519070009,0
334,SB706M,"MANDIBLE OR MAXILLA, VARIOUS LESIONS, VESTIBULOPLASTY, SIMPLE",2B,Existing,mandible maxilla various lesion vestibuloplasty simple,0.2919037857511489,-0.047840598006281,1
16,SL707C,"CORNEAL/OCULAR SURFACE, OSTEO-ODONTO- KERATOPROSTHESIS STAGE 2",5C,Existing,cornealocular surface osteoodonto keratoprosthesis stage 2,-0.0714358964163214,-0.031826132483666,0
404,SB704P,"PELVIS, FRACTURE, POSTERIOR FIXATION",6A,New,pelvis fracture posterior fixation,-0.1246766784024745,-0.14158339777403,0
55,SG713K,"KIDNEY, RENAL ABSCESS/PERINEPHRIC ABSCESS, IMAGING GUIDED PERCUTANEOUS ASPIRATION",2A,Existing,kidney renal abscessperinephric abscess imaging guided percutaneous aspiration,-0.0397886791547196,-0.0824659067632001,0
10,SI801C,"CERVIX, POLYP, EXCISION (OUTPATIENT)",MSP,Existing,cervix polyp excision outpatient,-0.0776948637085575,0.2071250863315696,0
349,SF810T,"TOOTH (DEEP, I.E. COMPLETELY BURIED IN BONE), EXCISION WITH REMOVAL OF BONE AND TOOTH DIVISION",3A,Existing,tooth deep ie completely buried bone excision removal bone tooth division,-0.1053019608008331,0.1240426212907244,0
42,SE800S,"SPLEEN, HYPERSPLENISM/MASSIVE ENLARGEMENT, SPLENECTOMY",5C,Descriptor change,spleen hypersplenismmassive enlargement splenectomy,-0.0599555280785036,-0.0371938878384361,0
135,SL701O,OPTIC NERVE SHEATH FENESTRATION,5A,Existing,optic nerve sheath fenestration,-0.0903306797087432,-0.0481935672345294,0
61,SA702R,"RADIOTHERAPY, INTERSTITIAL BRACHYTHERAPY (WITHOUT OPEN SURGERY): PROSTATE",5A,Existing,radiotherapy interstitial brachytherapy without open surgery prostate,-0.0815332530320742,-0.0842150566132023,0
88,SI725U,"UTERUS/CERVIX, HYSTEROSCOPY, DIAGNOSTIC, D&C",2B,Existing,uteruscervix hysteroscopy diagnostic dc,-0.0666575547955884,-0.0461097344721097,0
93,SA729S,"SKIN AND SUBCUTANEOUS TISSUE, TUMOR/CYST/ULCER/SCAR, EXCISION/PUNCH/SHAVE BIOPSY, LESION SIZE MORE THAN 10MM AND INCLUDING 20MM",1B,New,skin subcutaneous tissue tumorcystulcerscar excisionpunchshave biopsy lesion size 10mm including 20mm,0.031368574941746,0.3517284356357524,-1
467,SB806S,"CERVICAL SPINE, EXCISION OF CERVICAL RIB",4C,Existing,cervical spine excision cervical rib,-0.06429826829934,0.0864691460072788,0
87,SG815K,"KIDNEY, VARIOUS LESIONS, EXPLORATION",3A,Existing,kidney various lesion exploration,0.3313257032315716,-0.0352979556354771,1
89,SL836E,"EYELIDS, PTOSIS, CORRECTION WITH FASCIA LATA GRAFT (UNILATERAL)",4A,Existing,eyelid ptosis correction fascia lata graft unilateral,-0.0826772260060227,-0.0296967615818223,0
81,SB704E,"ELBOW, DISLOCATION , LIGAMENT REPAIR (SINGLE)",3A,Existing,elbow dislocation ligament repair single,-0.1094310892008502,-0.0776101380520325,0
91,SG703U,"URETHRA, MID-URETHRAL SLINGS",3A,Existing,urethra midurethral sling,-0.0470058636802215,-0.0318118622735598,0
160,SB703H,"HAND, CLOSED FRACTURE, ORIF (MULTIPLE), NON-JOINT",5A,Existing,hand closed fracture orif multiple nonjoint,-0.1322316687463616,-0.1130500655132929,0
112,SG813U,"URETER, VARIOUS LESIONS, URETEROURETEROSTOMY",4B,Existing,ureter various lesion ureteroureterostomy,0.4720850015790349,-0.0309018161726937,1
320,SF805S,"STOMACH, PYLORIC STENOSIS, PYLOROPLASTY",3B,Existing,stomach pyloric stenosis pyloroplasty,-0.0712516181146879,-0.0453702140289136,0
34,SH822P,"PENIS, VARIOUS LESIONS, ANDROSCOPIC EXAMINATION",MSP,Existing,penis various lesion androscopic examination,0.2812323587427876,-0.0286147558188846,1
21,SD720A,"ARTERY, STENOSIS/OCCLUSION (E.G. PULMONARY, COARCTATION, SUBINTIMAL, BELOW KNEE), PERCUTANEOUS ANGIOPLASTY (PTA), DIFFICULT",4A,Existing,artery stenosisocclusion eg pulmonary coarctation subintimal knee percutaneous angioplasty pta difficult,-0.0523585812079978,-0.0808646287049012,0
129,SF801D,"DUODENUM, VARIOUS LESIONS, GASTROENTEROSTOMY/GASTRODUODENOSTOMY",4A,Existing,duodenum various lesion gastroenterostomygastroduodenostomy,0.3814313564734551,-0.0189177369863436,1
44,SK808B,"BRAIN, HYDROCEPHALUS, SPINO-PERITONEAL SHUNT",4A,Existing,brain hydrocephalus spinoperitoneal shunt,-0.0722332529852103,-0.0389351950438543,0
111,SA815S,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT (DEEP), FREE FLAPS",7C,Existing,skin subcutaneous tissue defect deep free flap,-0.1414993929653953,0.3339661668597454,0
43,SA831B,"CONTRALATERAL MASTOPEXY/REDUCTION FOLLOWING BREAST, TUMOUR (MALIGNANT) WIDE EXCISION/LUMPECTOMY/SEGMENTAL OR PARTIAL MASTECTOMY, WITH OR WITHOUT SENTINEL NODE BIOPSY AND/OR AXILLARY CLEARANCE",4A,Existing,contralateral mastopexyreduction following breast tumour malignant wide excisionlumpectomysegmental partial mastectomy without sentinel node biopsy andor axillary clearance,-0.0482702947120746,0.0794976286006154,0
126,SA830S,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, STAGED LOCAL FLAP(DIVISION)",1B,Existing,skin subcutaneous tissue defect staged local flapdivision,-0.1444222862101552,0.3730292693237454,0
5,SB704A,"ANKLE, VARIOUS LESIONS, REVISION TOTAL JOINT REPLACEMENT",6C,Descriptor change,ankle various lesion revision total joint replacement,0.2478183536523234,-0.0709066030186799,1
39,SG818B,"BLADDER, VESICOSTOMY",3A,Existing,bladder vesicostomy,-0.0666269607052378,-0.0313954765648513,0
53,SA800M,"MUCOUS MEMBRANE (EAR/NOSE/EYELID) AVULSION/COMPLEX LACERATION, FULL THICKNESS REPAIR",3A,Existing,mucous membrane earnoseeyelid avulsioncomplex laceration full thickness repair,-0.1039398798149391,-0.0242236655280033,0
346,SB804M,"MANDIBLE, FRACTURE (COMMINUTED), OPEN REDUCTION AND FIXATION",5C,Existing,mandible fracture comminuted open reduction fixation,-0.1459779265916709,-0.2172708225271415,0
69,SA705S,"SKIN, DEFECT, DISTANT SKIN FLAPS",4B,Existing,skin defect distant skin flap,-0.1184841678773247,0.3127853419064232,0
37,SK801B,"BRAIN, ACOUSTIC TUMOR/CEREBELLO-PONTINE ANGLE TUMOR, EXCISION, SIMPLE",7A,Existing,brain acoustic tumorcerebellopontine angle tumor excision simple,-0.1216873057281079,0.2903072519850098,0
99,SI810U,"UTERUS, DISPLACED INTRAUTERINE CONTRACEPTIVE DEVICE, REMOVAL WITHOUT GENERAL ANAESTHESIA",MSP,Existing,uterus displaced intrauterine contraceptive device removal without general anaesthesia,-0.0982528117629736,-0.079026701295234,0
42,SL711E,"EYELIDS, NON-INVOLUTIONAL ECTROPION/ ENTROPION, CORRECTION (BILATERAL)",4B,Existing,eyelid noninvolutional ectropion entropion correction bilateral,-0.0819548580145997,-0.0491219376685165,0
159,SL703R,"RETINA, TRANS PARS PLANA POSTERIOR CAPSULECTOMY",3B,Existing,retina trans par plana posterior capsulectomy,-0.0778954434503432,-0.054765517691874,0
347,SF808T,"TONGUE, TUMOR, TOTAL GLOSSECTOMY",4A,Existing,tongue tumor total glossectomy,-0.0830001086082501,0.066745698577781,0
184,SA889S,"SOFT TISSUE, TUMOR (MALIGNANT), RADICAL EXCISION BIOPSY >7CM OTHER THAN UPPER/LOWER LIMBS",5C,Existing,soft tissue tumor malignant radical excision biopsy 7cm upperlower limb,-0.1111697408256641,0.3917974340556339,0
138,SA842S,"SKIN AND  SUBCUTANEOUS TISSUE, LACERATIONS (DEEP >3CM/MULTIPLE) LACERATIONS, REPAIR/TOILET & SUTURE, WITH/WITHOUT DEBRIDEMENT",3B,Existing,skin subcutaneous tissue laceration deep 3cmmultiple laceration repairtoilet suture withwithout debridement,-0.1202644078570483,0.196845526367553,0
73,SD831A,"ARTERY, OCCLUSION, REVASCULARIZATION WITH ADVANCED TECHNIQUES (SAFARI TECHNIQUE/RETROGRADE ACCESS/ LONG SEGMENT CHRONIC TOTAL OCCLUSION > 20 CM/ COMPLETE FOOT ARCH REVASCULARISATION/ DEEP VENOUS ARTERIALISATION)",5A,New,artery occlusion revascularization advanced technique safari techniqueretrograde access long segment chronic total occlusion 20 cm complete foot arch revascularisation deep venous arterialisation,-0.0559503049106474,-0.0420877287220289,0
41,SC715T,"THORAX, EFFUSION/FLUID/ABSCESS COLLECTION, IMAGING GUIDED PERCUTANEOUS DRAINAGE CATHETER INSERTION",1C,Existing,thorax effusionfluidabscess collection imaging guided percutaneous drainage catheter insertion,-0.0405261468042305,-0.0990034064897755,0
